name,title,ex_time,error,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
gauss,Метод Гаусса,0.0008912086486816406,0.0,0.7553704243324761,0.23879962940068064,0.17890324621644085,0.15086987609879352,0.13170938313829644,0.11703320343415925,0.10527116822253567,0.0956054428480345,0.08752165758673969,0.0806659319920252,0.07478300226820311,0.06968321539838082
lu,Метод LU-разложения,0.0005412101745605469,1.316562550716263e-16,0.755370424332476,0.2387996294006806,0.17890324621644088,0.1508698760987935,0.13170938313829644,0.1170332034341593,0.10527116822253565,0.0956054428480345,0.0875216575867397,0.08066593199202518,0.07478300226820313,0.06968321539838084
jakobi,Метод Якоби,0.022042512893676758,1.316562550716263e-16,0.755370424332476,0.23879962940068067,0.17890324621644085,0.1508698760987935,0.13170938313829644,0.1170332034341593,0.10527116822253565,0.09560544284803449,0.08752165758673972,0.08066593199202518,0.07478300226820313,0.06968321539838084
seidel,Метод Зейделя,0.046987056732177734,1.4686870114880517e-16,0.755370424332476,0.23879962940068059,0.1789032462164409,0.1508698760987935,0.13170938313829644,0.11703320343415928,0.10527116822253565,0.0956054428480345,0.08752165758673972,0.08066593199202518,0.07478300226820313,0.06968321539838084
up_rel,Метод верхней релаксации,0.054854631423950195,1.5202354861220294e-16,0.755370424332476,0.23879962940068056,0.17890324621644088,0.1508698760987935,0.13170938313829644,0.11703320343415928,0.10527116822253564,0.09560544284803449,0.0875216575867397,0.08066593199202518,0.07478300226820313,0.06968321539838082
grad,Метод градиентного спуска,0.058046817779541016,1.6595420514327883e-16,0.755370424332476,0.2387996294006807,0.1789032462164409,0.15086987609879343,0.13170938313829644,0.11703320343415928,0.10527116822253567,0.0956054428480345,0.08752165758673972,0.08066593199202518,0.07478300226820313,0.06968321539838084
min_res,Метод минимальных невязок,0.06150627136230469,1.4817422638912102e-16,0.755370424332476,0.23879962940068067,0.1789032462164409,0.15086987609879346,0.13170938313829644,0.11703320343415928,0.10527116822253567,0.0956054428480345,0.08752165758673972,0.08066593199202517,0.07478300226820313,0.06968321539838084
